timestamp,x,y,z,frame,pitch,roll,yaw,attitude_source,velocity,attitude_valid
1628249877.999503,0.000000,0.000000,0.000000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249878.999503,-0.028644,-0.022174,-0.003000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249879.999503,-0.028644,0.033261,-0.044000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249880.999503,-0.076383,0.133044,-0.062000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249881.999503,-0.190957,0.133044,0.017000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249882.999503,-0.305532,0.044348,0.052000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249883.999502,-0.181410,0.133044,0.172000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249884.999502,0.143218,0.277176,0.142000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249885.999502,0.467846,0.321524,0.012000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249886.999502,0.821117,0.299350,0.064000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249887.999502,1.384441,0.166306,0.085000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249888.999502,1.976409,-0.099783,0.269000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249889.999502,2.377419,-0.410220,0.263000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249890.999502,2.826169,-0.753918,0.175999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249891.999501,3.294015,-1.164138,0.034999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249892.999501,3.780956,-1.651968,-0.024001,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249893.999501,4.248802,-2.184146,-0.109002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249894.999501,4.678457,-2.838281,-0.131002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249895.999501,5.241781,-3.470242,-0.010003,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249896.999501,5.948324,-3.991332,0.155996,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249897.999501,6.673963,-4.423726,0.309995,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249898.999501,7.428245,-4.700902,0.301994,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249899.999501,8.087048,-4.955903,0.161993,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249900.999500,8.640825,-5.188730,0.024992,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249901.999500,9.347368,-5.543515,0.103991,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249902.999500,10.292608,-6.075692,-0.025011,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249903.999500,11.276039,-6.674391,-0.137013,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249904.999500,12.297662,-7.250915,-0.343016,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249906.000500,10.436262,-11.951584,-0.484723,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249907.000500,11.627657,-13.159336,-0.292727,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249908.000499,13.048448,-14.372350,-0.271733,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249909.000499,14.448936,-15.555363,-0.302738,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249910.000499,15.893486,-16.787841,-0.365745,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249911.000499,17.277114,-18.175358,-0.160752,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249912.000499,18.576920,-19.757074,-0.145761,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249913.000499,20.050845,-21.022527,-0.240769,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249914.000499,21.433613,-22.351417,-0.319778,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249915.000499,22.736455,-23.770767,-0.303787,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249916.000499,23.877283,-25.346989,-0.453798,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249917.000499,24.974911,-26.932373,-0.587808,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249918.000498,26.158082,-28.440809,-0.584820,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249919.000498,27.675210,-29.697099,-0.730832,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249920.000498,29.507715,-30.788497,-0.744845,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249921.000498,31.238691,-31.974934,-0.923859,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249922.000498,32.623182,-33.421073,-1.056873,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249923.000498,33.533773,-34.688371,-1.192885,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249924.000498,34.208071,-35.726439,-1.256894,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249925.000498,34.922098,-37.010918,-1.306905,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249926.000497,35.836131,-38.512718,-1.301919,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249927.000497,36.925566,-39.908713,-1.273934,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249928.000497,38.114400,-40.695547,-1.476946,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249929.000497,39.190506,-41.060323,-1.772954,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249930.000497,40.388896,-41.021816,-1.954962,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249931.000497,41.620178,-40.025604,-1.975963,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249932.000497,42.045746,-39.371779,-2.045962,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249933.000497,42.157642,-39.245134,-2.196962,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249934.000496,42.211213,-39.204369,-2.238962,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249935.000496,42.102335,-39.413685,-2.122962,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249936.000496,42.009003,-39.698113,-2.244964,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249937.000496,42.004233,-39.988263,-2.328965,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249938.000496,42.015885,-40.167116,-2.482967,map,0.000000,0.000000,0.000000,0,0.000000,0
