timestamp,x,y,z,frame,pitch,roll,yaw,attitude_source,velocity,attitude_valid
1628249877.999503,0.000000,0.000000,0.000000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249878.999503,-0.028644,-0.022174,-0.003000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249879.999503,-0.028644,0.033261,-0.044000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249880.999503,-0.076383,0.133044,-0.062000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249881.999503,-0.190957,0.133044,0.017000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249882.999503,-0.305532,0.044348,0.052000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249883.999502,-0.181410,0.133044,0.172000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249884.999502,0.143218,0.277176,0.142000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249885.999502,0.467846,0.321524,0.012000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249886.999502,0.821117,0.299350,0.064000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249887.999502,1.384441,0.166306,0.085000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249888.999502,1.991568,-0.878624,0.229909,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249889.999502,2.265112,-1.305654,0.223909,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249890.999502,2.572462,-1.780039,0.136909,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249891.999501,2.875471,-2.323496,-0.004092,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249892.999501,3.170417,-2.946470,-0.063092,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249893.999501,3.432490,-3.604809,-0.148092,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249894.999501,3.617651,-4.365211,-0.170093,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249895.999501,3.936170,-5.149593,-0.049094,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249896.999501,4.426813,-5.877609,0.116905,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249897.999501,4.965216,-6.528484,0.270904,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249898.999501,5.582701,-7.042761,0.262903,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249899.999501,6.117689,-7.504101,0.122902,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249900.999500,6.561187,-7.909301,-0.014099,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249901.999500,7.107652,-8.480659,0.064900,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249902.999500,7.819423,-9.299240,-0.064102,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249903.999500,8.544840,-10.193302,-0.176104,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249904.999500,9.313676,-11.079295,-0.382107,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249906.000500,10.130897,-12.170848,-0.458110,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249907.000500,11.291439,-13.408277,-0.266114,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249908.000499,12.681171,-14.656753,-0.245120,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249909.000499,14.051364,-15.874726,-0.276125,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249910.000499,15.464356,-17.143260,-0.339132,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249911.000499,16.812534,-18.565247,-0.134139,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249912.000499,18.072017,-20.179255,-0.119147,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249913.000499,19.513543,-21.481495,-0.214156,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249914.000499,20.862341,-22.844852,-0.293165,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249915.000499,22.128955,-24.296623,-0.277174,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249916.000499,23.229649,-25.901129,-0.427185,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249917.000499,24.286926,-27.513703,-0.561195,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249918.000498,25.431659,-29.051512,-0.558206,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249919.000498,26.916606,-30.345682,-0.704218,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249920.000498,28.720990,-31.482970,-0.718232,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249921.000498,30.421479,-32.712704,-0.897246,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249922.000498,31.769041,-34.193316,-1.030260,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249923.000498,32.647366,-35.483186,-1.166271,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249924.000498,33.295256,-36.537938,-1.230281,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249925.000498,33.976646,-37.840023,-1.280292,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249926.000497,34.852496,-39.364408,-1.275306,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249927.000497,35.906361,-40.787447,-1.247321,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249928.000497,37.074963,-41.604026,-1.450332,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249929.000497,38.141522,-41.995839,-1.746341,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249930.000497,39.340502,-41.987582,-1.928348,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249931.000497,40.596529,-41.022754,-1.949350,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249932.000497,41.038458,-40.379875,-2.019349,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249933.000497,41.153514,-40.256094,-2.170349,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249934.000496,41.208097,-40.216693,-2.212349,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249935.000496,41.093972,-40.423195,-2.096349,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249936.000496,40.993493,-40.705178,-2.218350,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249937.000496,40.981403,-40.995116,-2.302352,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249938.000496,40.988539,-41.174206,-2.456353,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249939.000496,40.944813,-41.382252,-2.522355,map,0.000000,0.000000,0.000000,0,0.000000,0
