timestamp,x,y,z,frame,pitch,roll,yaw,attitude_source,velocity,attitude_valid
1628249877.999503,0.000000,0.000000,0.000000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249878.999503,-0.028644,-0.022174,-0.003000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249879.999503,-0.028644,0.033261,-0.044000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249880.999503,-0.076383,0.133044,-0.062000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249881.999503,-0.190957,0.133044,0.017000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249882.999503,-0.305532,0.044348,0.052000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249883.999502,-0.181410,0.133044,0.172000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249884.999502,0.143218,0.277176,0.142000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249885.999502,0.467846,0.321524,0.012000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249886.999502,0.821117,0.299350,0.064000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249887.999502,1.384441,0.166306,0.085000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249888.999502,1.976409,-0.099783,0.269000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249889.999502,2.377419,-0.410220,0.263000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249890.999502,2.826169,-0.753918,0.175999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249891.999501,3.294015,-1.164138,0.034999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249892.999501,3.780956,-1.651968,-0.024001,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249893.999501,4.248802,-2.184146,-0.109002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249894.999501,4.678457,-2.838281,-0.131002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249895.999501,5.241781,-3.470242,-0.010003,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249896.999501,5.948324,-3.991332,0.155996,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249897.999501,6.673963,-4.423726,0.309995,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249898.999501,7.428245,-4.700902,0.301994,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249899.999501,8.087048,-4.955903,0.161993,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249900.999500,8.640825,-5.188730,0.024992,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249901.999500,9.347368,-5.543515,0.103991,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249902.999500,10.292608,-6.075692,-0.025011,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249903.999500,11.276039,-6.674391,-0.137013,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249904.999500,12.297662,-7.250915,-0.343016,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249906.000500,10.440583,-11.954443,-0.484615,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249907.000500,11.632094,-13.162081,-0.292619,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249908.000499,13.053001,-14.374957,-0.271625,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249909.000499,14.453603,-15.557836,-0.302630,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249910.000499,15.898272,-16.790175,-0.365637,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249911.000499,17.282033,-18.177559,-0.160644,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249912.000499,18.581991,-19.759150,-0.145652,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249913.000499,20.056038,-21.024462,-0.240661,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249914.000499,21.438933,-22.353219,-0.319670,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249915.000499,22.741911,-23.772443,-0.303679,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249916.000499,23.882891,-25.348556,-0.453690,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249917.000499,24.980671,-26.933835,-0.587700,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249918.000498,26.163987,-28.442157,-0.584711,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249919.000498,27.681236,-29.698301,-0.730723,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249920.000498,29.513846,-30.789523,-0.744737,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249921.000498,31.244937,-31.975793,-0.923751,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249922.000498,32.629566,-33.421800,-1.056765,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249923.000498,33.540279,-34.689010,-1.192777,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249924.000498,34.214676,-35.727013,-1.256786,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249925.000498,34.928827,-37.011423,-1.306797,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249926.000497,35.843004,-38.513136,-1.301811,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249927.000497,36.932574,-39.909026,-1.273826,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249928.000497,38.121483,-40.695745,-1.476838,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249929.000497,39.197624,-41.060418,-1.772846,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249930.000497,40.396010,-41.021796,-1.954854,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249931.000497,41.627197,-40.025466,-1.975855,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249932.000497,42.052701,-39.371599,-2.045854,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249933.000497,42.164586,-39.244944,-2.196854,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249934.000496,42.218153,-39.204174,-2.238854,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249935.000496,42.109295,-39.413500,-2.122854,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249936.000496,42.015991,-39.697937,-2.244856,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249937.000496,42.011248,-39.988088,-2.328857,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249938.000496,42.022917,-40.166940,-2.482859,map,0.000000,0.000000,0.000000,0,0.000000,0
