timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.648214,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,0.276967,-0.358130,-0.131857,map,1,10.273333,2
1628249885.160778,0.512578,0.024706,-0.003427,0.000262,0.000034,-0.120703,0.992689,0.000000,0.000000,0.000000,0.556563,-0.219695,0.010143,map,1,10.023333,2
1628249886.660775,1.004151,-0.052074,-0.000972,-0.000684,-0.000358,-0.252373,0.967630,0.000000,0.000000,0.000000,1.115805,-0.603474,-0.067857,map,1,10.043333,2
1628249887.660815,1.506771,-0.306590,-0.005860,-0.001398,-0.000246,-0.392753,0.919643,0.000000,0.000000,0.000000,1.490783,-1.044412,-0.046857,map,1,10.016667,2
1628249888.673252,2.007214,-0.808944,-0.002842,0.000654,0.004394,-0.471105,0.882066,0.000000,0.000000,0.000000,1.810011,-1.609499,0.137143,map,1,9.980000,2
1628249889.673265,2.318699,-1.263364,-0.010804,0.000133,0.002468,-0.493376,0.869813,0.000000,0.000000,0.000000,1.949130,-2.097174,0.131143,map,1,9.966667,2
1628249890.685807,2.602280,-1.693205,-0.014650,-0.000207,0.001435,-0.523866,0.851799,0.000000,0.000000,0.000000,2.107001,-2.639927,0.044143,map,1,9.940000,2
1628249891.673295,2.876869,-2.200468,-0.027336,0.000317,0.000645,-0.556426,0.830897,0.000000,0.000000,0.000000,2.240842,-3.247584,-0.096858,map,1,9.946667,2
1628249892.673313,3.130020,-2.802347,-0.025688,0.001332,-0.000223,-0.585504,0.810668,0.000000,0.000000,0.000000,2.344084,-3.929076,-0.155858,map,1,9.936667,2
1628249893.685848,3.356811,-3.469028,-0.029560,0.002695,-0.000625,-0.618156,0.786050,0.000000,0.000000,0.000000,2.405668,-4.634979,-0.240858,map,1,9.940000,2
1628249894.685770,3.483372,-4.209215,-0.022576,0.001529,-0.001867,-0.602343,0.798234,0.000000,0.000000,0.000000,2.364228,-5.416502,-0.262859,map,1,10.040000,2
1628249895.685811,3.731968,-4.951440,-0.033735,-0.002971,-0.001802,-0.499096,0.866540,0.000000,0.000000,0.000000,2.443608,-6.259360,-0.141860,map,1,10.166667,2
1628249896.698316,4.181273,-5.621450,-0.021562,-0.003416,-0.000414,-0.415590,0.909545,0.000000,0.000000,0.000000,2.704051,-7.097755,0.024139,map,1,10.223333,2
1628249897.685823,4.755194,-6.247007,-0.039025,-0.001883,-0.002434,-0.354730,0.934964,0.000000,0.000000,0.000000,3.032428,-7.876013,0.178138,map,1,10.270000,2
1628249898.698281,5.442820,-6.771307,-0.020848,0.001051,-0.001207,-0.346666,0.937987,0.000000,0.000000,0.000000,3.475844,-8.546199,0.170137,map,1,10.366667,2
1628249899.698350,6.067259,-7.325234,-0.022569,0.004407,-0.001412,-0.375861,0.926664,0.000000,0.000000,0.000000,3.855482,-9.141953,0.030136,map,1,10.463333,2
1628249900.698282,6.495730,-7.733994,-0.018064,0.005658,-0.001016,-0.392194,0.919865,0.000000,0.000000,0.000000,4.163650,-9.657617,-0.106865,map,1,10.540000,2
1628249901.710860,7.022655,-8.256923,-0.014893,0.005766,-0.000452,-0.408053,0.912940,0.000000,0.000000,0.000000,4.522626,-10.362040,-0.027866,map,1,10.583333,2
1628249902.698378,7.688538,-9.001345,-0.044797,-0.000334,-0.008917,-0.425708,0.904817,0.000000,0.000000,0.000000,4.968791,-11.350790,-0.156868,map,1,10.600000,2
1628249903.198354,8.058596,-9.427758,0.001713,0.006365,0.007999,-0.433215,0.901233,0.000000,0.000000,0.000000,4.968791,-11.350790,-0.156868,map,1,10.600000,2
1628249903.710903,8.435841,-9.880393,-0.115738,0.004357,0.015460,-0.439069,0.898310,0.000000,0.000000,0.000000,5.406310,-12.415758,-0.268870,map,1,10.593333,2
1628249904.210870,8.750562,-10.310071,0.035768,-0.005943,-0.011122,-0.436300,0.899713,0.000000,0.000000,0.000000,5.406310,-12.415758,-0.268870,map,1,10.593333,2
1628249904.698351,9.116913,-10.767994,-0.088439,0.008346,-0.000795,-0.427190,0.904123,0.000000,0.000000,0.000000,5.887732,-13.485489,-0.474873,map,1,10.616667,2
1628249905.210814,9.494445,-11.209329,-0.047801,0.005602,-0.000937,-0.421135,0.906980,0.000000,0.000000,0.000000,5.887732,-13.485489,-0.474873,map,1,10.616667,2
1628249905.710862,9.893294,-11.666980,-0.060921,0.002661,-0.004285,-0.413542,0.910471,0.000000,0.000000,0.000000,6.356353,-14.766009,-0.550876,map,1,10.680000,2
1628249906.210867,10.370101,-12.197479,-0.054148,0.000789,-0.002427,-0.403905,0.914797,0.000000,0.000000,0.000000,6.356353,-14.766009,-0.550876,map,1,10.680000,2
1628249906.723346,10.897694,-12.775492,-0.066530,-0.003135,-0.009393,-0.392738,0.919597,0.000000,0.000000,0.000000,7.111810,-16.285013,-0.358880,map,1,10.760000,2
1628249907.198359,11.508710,-13.372019,-0.068715,0.003005,0.005060,-0.380854,0.924616,0.000000,0.000000,0.000000,7.111810,-16.285013,-0.358880,map,1,10.760000,2
1628249907.710819,12.141092,-13.999371,-0.054354,0.003185,-0.002460,-0.366121,0.930558,0.000000,0.000000,0.000000,8.083588,-17.880536,-0.337886,map,1,10.766667,2
1628249908.223390,12.811412,-14.586906,-0.045602,0.003037,-0.002129,-0.356093,0.934443,0.000000,0.000000,0.000000,8.083588,-17.880536,-0.337886,map,1,10.766667,2
1628249908.710869,13.521901,-15.202079,-0.045115,0.000244,-0.002329,-0.351060,0.936350,0.000000,0.000000,0.000000,9.045428,-19.441226,-0.368891,map,1,10.783333,2
1628249909.210881,14.300484,-15.860851,-0.064132,-0.000098,0.002897,-0.350270,0.936644,0.000000,0.000000,0.000000,9.045428,-19.441226,-0.368891,map,1,10.783333,2
1628249909.723355,15.077379,-16.482773,-0.074739,-0.005816,-0.002814,-0.363422,0.931602,0.000000,0.000000,0.000000,10.033712,-21.062651,-0.431898,map,1,10.793333,2
1628249910.210860,15.799283,-17.128421,-0.046730,-0.005103,0.005450,-0.409845,0.912124,0.000000,0.000000,0.000000,10.033712,-21.062651,-0.431898,map,1,10.793333,2
1628249910.723366,16.446402,-17.840639,-0.071732,-0.009334,0.004528,-0.446377,0.894785,0.000000,0.000000,0.000000,10.915773,-22.812394,-0.226905,map,1,10.716667,2
1628249911.210864,17.038473,-18.607984,-0.067131,-0.007057,0.003714,-0.474989,0.879955,0.000000,0.000000,0.000000,10.915773,-22.812394,-0.226905,map,1,10.716667,2
