timestamp,x,y,z,frame,pitch,roll,yaw,attitude_source,velocity,attitude_valid
1628249877.999503,0.000000,0.000000,0.000000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249878.999503,-0.028644,-0.022174,-0.003000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249879.999503,-0.028644,0.033261,-0.044000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249880.999503,-0.076383,0.133044,-0.062000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249881.999503,-0.190957,0.133044,0.017000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249882.999503,-0.305532,0.044348,0.052000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249883.999502,-0.181410,0.133044,0.172000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249884.999502,0.143218,0.277176,0.142000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249885.999502,0.467846,0.321524,0.012000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249886.999502,0.821117,0.299350,0.064000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249887.999502,1.384441,0.166306,0.085000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249888.999502,1.976409,-0.099783,0.269000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249889.999502,2.377419,-0.410220,0.263000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249890.999502,2.826169,-0.753918,0.175999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249891.999501,3.294015,-1.164138,0.034999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249892.999501,3.780956,-1.651968,-0.024001,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249893.999501,4.248802,-2.184146,-0.109002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249894.999501,4.678457,-2.838281,-0.131002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249895.999501,5.241781,-3.470242,-0.010003,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249896.999501,5.948324,-3.991332,0.155996,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249897.999501,6.673963,-4.423726,0.309995,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249898.999501,7.428245,-4.700902,0.301994,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249899.999501,8.087048,-4.955903,0.161993,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249900.999500,8.640825,-5.188730,0.024992,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249901.999500,9.347368,-5.543515,0.103991,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249902.999500,10.292608,-6.075692,-0.025011,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249903.999500,11.276039,-6.674391,-0.137013,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249904.999500,12.297662,-7.250915,-0.343016,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249906.000500,10.435873,-11.951841,-0.484770,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249907.000500,11.627235,-13.159625,-0.292775,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249908.000499,13.047993,-14.372677,-0.271780,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249909.000499,14.448449,-15.555729,-0.302786,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249910.000499,15.892966,-16.788245,-0.365792,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249911.000499,17.276556,-18.175800,-0.160799,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249912.000499,18.576319,-19.757551,-0.145808,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249913.000499,20.050210,-21.023044,-0.240816,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249914.000499,21.432942,-22.351972,-0.319825,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249915.000499,22.735745,-23.771357,-0.303835,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249916.000499,23.876530,-25.347611,-0.453845,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249917.000499,24.974115,-26.933024,-0.587855,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249918.000498,26.157245,-28.441492,-0.584867,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249919.000498,27.674339,-29.697824,-0.730879,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249920.000498,29.506814,-30.789271,-0.744892,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249921.000498,31.237759,-31.975755,-0.923906,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249922.000498,32.622210,-33.421932,-1.056920,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249923.000498,33.532766,-34.689254,-1.192932,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249924.000498,34.207036,-35.727341,-1.256941,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249925.000498,34.921028,-37.011839,-1.306952,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249926.000497,35.835021,-38.513664,-1.301966,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249927.000497,36.924418,-39.909689,-1.273981,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249928.000497,38.113231,-40.696554,-1.476993,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249929.000497,39.189327,-41.061360,-1.773002,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249930.000497,40.387717,-41.022886,-1.955009,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249931.000497,41.619027,-40.026707,-1.976010,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249932.000497,42.044612,-39.372893,-2.046009,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249933.000497,42.156512,-39.246251,-2.197009,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249934.000496,42.210084,-39.205488,-2.239009,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249935.000496,42.101201,-39.414801,-2.123010,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249936.000496,42.007861,-39.699226,-2.245011,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249937.000496,42.003082,-39.989377,-2.329013,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249938.000496,42.014730,-40.168230,-2.483014,map,0.000000,0.000000,0.000000,0,0.000000,0
