timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.635593,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,-0.861837,-0.742075,4.660707,map,0,10.273333,1
1628249879.648071,0.003670,-0.012995,-0.001428,0.000268,-0.000063,-0.000568,1.000000,0.000000,0.000000,0.000000,-0.865412,-0.698326,4.616707,map,0,10.213333,1
1628249882.160470,-0.001397,-0.005935,-0.001599,0.000137,-0.000176,-0.000711,1.000000,0.000000,0.000000,0.000000,-0.937883,-0.522115,4.677707,map,0,10.176667,1
1628249884.160483,0.158366,-0.002794,-0.000131,0.000056,-0.000799,-0.025092,0.999685,0.000000,0.000000,0.000000,-0.930164,-0.527735,4.832707,map,0,10.036667,1
1628249885.160498,0.512617,0.024733,-0.003424,0.000224,-0.000016,-0.119660,0.992815,0.000000,0.000000,0.000000,-0.582898,-0.602322,4.802707,map,0,10.023333,1
1628249886.660349,1.004389,-0.050987,-0.000916,-0.000744,-0.000467,-0.250347,0.968156,0.000000,0.000000,0.000000,-0.021850,-0.983457,4.724707,map,0,10.043333,1
1628249887.660378,1.508111,-0.303371,-0.005667,-0.001464,-0.000423,-0.389879,0.920865,0.000000,0.000000,0.000000,0.355206,-1.422619,4.745707,map,0,10.016667,1
1628249889.172783,2.187890,-1.041305,-0.013691,0.000377,0.003521,-0.478862,0.877883,0.000000,0.000000,0.000000,0.677098,-1.986192,4.929706,map,1,9.980000,2
1628249891.172735,2.762458,-1.926470,-0.016894,0.000193,0.000973,-0.537178,0.843468,0.000000,0.000000,0.000000,0.978950,-3.015207,4.836706,map,1,9.940000,2
1628249893.172703,3.283610,-3.108486,-0.024967,0.001669,-0.001949,-0.595961,0.803009,0.000000,0.000000,0.000000,1.222118,-4.303221,4.636705,map,1,9.936667,2
1628249894.685146,3.535010,-4.183945,-0.019359,0.001472,-0.002436,-0.594385,0.804176,0.000000,0.000000,0.000000,1.249284,-5.790536,4.529704,map,0,10.040000,1
1628249895.685159,3.798345,-4.921068,-0.029691,-0.003110,-0.002458,-0.489674,0.871897,0.000000,0.000000,0.000000,1.332644,-6.633009,4.650704,map,0,10.166667,1
1628249896.697599,4.262096,-5.581142,-0.016498,-0.003644,-0.001111,-0.404895,0.914355,0.000000,0.000000,0.000000,1.597042,-7.470166,4.816703,map,0,10.223333,1
1628249898.185065,5.185474,-6.441094,-0.024849,-0.000955,-0.003327,-0.324851,0.945759,0.000000,0.000000,0.000000,1.929091,-8.246864,4.970702,map,0,10.270000,1
1628249899.697511,6.190375,-7.236719,-0.013699,0.004113,-0.002137,-0.362587,0.931939,0.000000,0.000000,0.000000,2.758113,-9.508904,4.822700,map,0,10.463333,1
1628249901.710025,7.172882,-8.139793,-0.003680,0.005457,-0.001251,-0.393485,0.919314,0.000000,0.000000,0.000000,3.431011,-10.725827,4.764697,map,0,10.583333,1
1628249903.197425,8.246209,-9.276427,0.015932,0.005908,0.007121,-0.417437,0.908659,0.000000,0.000000,0.000000,3.881840,-11.712460,4.635696,map,0,10.600000,1
1628249904.197494,8.969155,-10.133470,0.052345,-0.006070,-0.012306,-0.419196,0.907792,0.000000,0.000000,0.000000,4.324382,-12.775350,4.523693,map,0,10.593333,1
1628249905.184899,9.747351,-11.003438,-0.028556,0.005238,-0.001972,-0.402586,0.915365,0.000000,0.000000,0.000000,4.810850,-13.842796,4.317691,map,0,10.616667,1
1628249906.197417,10.663281,-11.954399,-0.031648,0.000412,-0.003628,-0.383938,0.923352,0.000000,0.000000,0.000000,5.285512,-15.121089,4.241688,map,0,10.680000,1
1628249907.209886,11.852156,-13.077213,-0.041923,0.002399,0.003842,-0.359481,0.933141,0.000000,0.000000,0.000000,6.048133,-16.636509,4.433683,map,0,10.760000,1
1628249908.222326,13.209581,-14.229108,-0.013924,0.002556,-0.003401,-0.333338,0.942798,0.000000,0.000000,0.000000,7.027433,-18.227426,4.454678,map,0,10.766667,1
1628249909.209794,14.760093,-15.427384,-0.026918,-0.000774,0.001497,-0.326436,0.945218,0.000000,0.000000,0.000000,7.996632,-19.783556,4.423672,map,0,10.783333,1
1628249910.209819,16.321639,-16.622636,-0.003228,-0.005787,0.003841,-0.385714,0.922592,0.000000,0.000000,0.000000,8.992561,-21.400297,4.360666,map,0,10.793333,1
1628249911.222249,17.637115,-18.029753,-0.017107,-0.007513,0.001972,-0.450809,0.892587,0.000000,0.000000,0.000000,9.882874,-23.145855,4.565658,map,0,10.716667,1
1628249912.222320,18.760506,-19.549087,-0.020735,0.003814,-0.001473,-0.351387,0.936221,0.000000,0.000000,0.000000,10.633745,-25.050459,4.580650,map,0,10.680000,1
1628249912.709768,19.621294,-20.225894,-0.025006,0.002096,0.000339,-0.315546,0.948908,0.000000,0.000000,0.000000,11.647495,-26.707606,4.485642,map,0,10.640000,1
1628249913.222267,20.466757,-20.827008,-0.024655,-0.002092,-0.000812,-0.345033,0.938588,0.000000,0.000000,0.000000,11.647495,-26.707606,4.485642,map,0,10.640000,1
1628249914.222253,21.931171,-22.120842,-0.024807,-0.002177,-0.001393,-0.396615,0.917981,0.000000,0.000000,0.000000,12.555005,-28.397110,4.406633,map,0,10.556667,1
1628249915.222186,23.239872,-23.546358,-0.026055,-0.000174,-0.000963,-0.431289,0.902213,0.000000,0.000000,0.000000,13.358658,-30.148136,4.422623,map,0,10.426667,1
1628249915.722140,23.883911,-24.339598,-0.027518,-0.000412,-0.001129,-0.457272,0.889326,0.000000,0.000000,0.000000,13.959931,-31.998659,4.272613,map,0,10.310000,1
1628249916.734629,25.019620,-25.937864,-0.031121,-0.001495,-0.001099,-0.481871,0.876240,0.000000,0.000000,0.000000,14.517279,-33.844626,4.138602,map,0,10.220000,1
1628249917.722103,26.093469,-27.520567,-0.026791,0.002179,-0.001383,-0.423283,0.905994,0.000000,0.000000,0.000000,15.179677,-35.643654,4.141591,map,0,10.140000,1
1628249918.722077,27.445450,-28.925852,-0.030399,0.005222,-0.003416,-0.316273,0.948648,0.000000,0.000000,0.000000,16.237355,-37.305357,3.995579,map,0,10.130000,1
1628249919.234566,28.252250,-29.544198,-0.037994,0.006047,-0.004015,-0.259195,0.965798,0.000000,0.000000,0.000000,16.237355,-37.305357,3.995579,map,0,10.130000,1
1628249919.734552,29.158393,-30.102731,-0.035380,0.002914,-0.001029,-0.247801,0.968806,0.000000,0.000000,0.000000,17.645821,-38.907059,3.981566,map,0,10.143333,1
1628249920.247040,30.097260,-30.594259,-0.032677,-0.002600,0.002975,-0.292576,0.956234,0.000000,0.000000,0.000000,17.645821,-38.907059,3.981566,map,0,10.143333,1
1628249920.734532,30.938714,-31.161378,-0.034821,-0.004855,0.003097,-0.349320,0.936986,0.000000,0.000000,0.000000,18.928466,-40.568003,3.802552,map,0,10.083333,1
1628249921.734506,32.367041,-32.500334,-0.051156,-0.002826,0.003942,-0.424608,0.905364,0.000000,0.000000,0.000000,19.801586,-42.369612,3.669537,map,0,10.023333,1
1628249922.734488,33.434432,-33.820536,-0.055016,-0.001044,0.005144,-0.481098,0.876651,0.000000,0.000000,0.000000,20.278690,-43.855408,3.533526,map,1,9.983333,2
1628249923.759514,34.116202,-34.876532,-0.055617,0.001170,0.004703,-0.514507,0.857473,0.000000,0.000000,0.000000,20.601375,-45.050455,3.469517,map,1,9.943333,2
1628249924.746982,34.740733,-36.008092,-0.082493,-0.000995,-0.002290,-0.530402,0.847743,0.000000,0.000000,0.000000,20.886147,-46.492198,3.419506,map,1,9.923333,2
1628249925.746914,35.452484,-37.436099,-0.093276,0.007769,-0.000087,-0.498471,0.866872,0.000000,0.000000,0.000000,21.294468,-48.202209,3.424492,map,1,9.903333,2
1628249926.746886,36.443526,-38.895075,-0.106631,0.009562,0.000703,-0.383544,0.923473,0.000000,0.000000,0.000000,21.902217,-49.865432,3.452477,map,1,9.943333,2
