timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.637074,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,0.282910,-0.367174,-0.131560,map,1,10.273333,2
1628249885.169416,0.512547,0.024686,-0.003429,0.000291,0.000072,-0.121515,0.992590,0.000000,0.000000,0.000000,0.562475,-0.228677,0.010440,map,1,10.023333,2
1628249886.657941,1.003952,-0.052797,-0.000982,-0.000635,-0.000272,-0.253949,0.967217,0.000000,0.000000,0.000000,1.121802,-0.612332,-0.067560,map,1,10.043333,2
1628249887.658651,1.505651,-0.308721,-0.005835,-0.001334,-0.000115,-0.394982,0.918688,0.000000,0.000000,0.000000,1.496879,-1.053187,-0.046560,map,1,10.016667,2
1628249888.671714,2.007147,-0.817949,-0.003871,0.000762,0.004641,-0.473958,0.880535,0.000000,0.000000,0.000000,1.816231,-1.618203,0.137439,map,1,9.980000,2
1628249889.672266,2.311763,-1.270870,-0.012254,0.000172,0.002648,-0.496841,0.867838,0.000000,0.000000,0.000000,1.955459,-2.105846,0.131439,map,1,9.966667,2
1628249890.672727,2.590989,-1.702804,-0.014708,-0.000135,0.001712,-0.527927,0.849288,0.000000,0.000000,0.000000,2.113450,-2.648565,0.044439,map,1,9.940000,2
1628249891.673250,2.861115,-2.209981,-0.027109,0.000424,0.000972,-0.561048,0.827783,0.000000,0.000000,0.000000,2.247426,-3.256192,-0.096561,map,1,9.946667,2
1628249892.661204,3.105009,-2.811010,-0.027794,0.001397,0.000101,-0.590641,0.806933,0.000000,0.000000,0.000000,2.350820,-3.937661,-0.155562,map,1,9.936667,2
1628249893.686639,3.328782,-3.487730,-0.032751,0.002708,-0.000268,-0.623716,0.781646,0.000000,0.000000,0.000000,2.412560,-4.643551,-0.240562,map,1,9.940000,2
1628249894.674507,3.441099,-4.227419,-0.025497,0.001553,-0.001502,-0.608477,0.793568,0.000000,0.000000,0.000000,2.371294,-5.425083,-0.262563,map,1,10.040000,2
