timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.636192,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,0.276031,-0.290146,-0.078181,map,1,10.273333,2
1628249885.148595,0.512535,0.024682,-0.003429,0.000295,0.000079,-0.121755,0.992560,0.000000,0.000000,0.000000,0.562259,-0.166004,0.063819,map,1,10.023333,2
1628249886.661071,1.003890,-0.053043,-0.000989,-0.000629,-0.000258,-0.254416,0.967095,0.000000,0.000000,0.000000,1.101413,-0.577527,-0.014181,map,1,10.043333,2
1628249887.648599,1.505331,-0.309455,-0.005858,-0.001329,-0.000093,-0.395643,0.918403,0.000000,0.000000,0.000000,1.453653,-1.036834,0.006819,map,1,10.016667,2
1628249888.673605,2.006081,-0.819408,-0.003925,0.000771,0.004668,-0.474798,0.880082,0.000000,0.000000,0.000000,1.743944,-1.617316,0.190819,map,1,9.980000,2
1628249889.661043,2.309820,-1.272913,-0.012339,0.000181,0.002683,-0.497868,0.867249,0.000000,0.000000,0.000000,1.858266,-2.111392,0.184819,map,1,9.966667,2
1628249890.673560,2.588011,-1.705512,-0.014828,-0.000128,0.001755,-0.529125,0.848542,0.000000,0.000000,0.000000,1.988534,-2.661424,0.097819,map,1,9.940000,2
1628249891.673538,2.856691,-2.213452,-0.027274,0.000429,0.001021,-0.562401,0.826864,0.000000,0.000000,0.000000,2.091527,-3.275063,-0.043182,map,1,9.946667,2
1628249892.673530,3.098607,-2.815280,-0.028014,0.001399,0.000154,-0.592137,0.805836,0.000000,0.000000,0.000000,2.160232,-3.960898,-0.102182,map,1,9.936667,2
1628249893.685966,3.319856,-3.492830,-0.033039,0.002706,-0.000211,-0.625333,0.780353,0.000000,0.000000,0.000000,2.186100,-4.669010,-0.187182,map,1,9.940000,2
1628249894.673495,3.429098,-4.232982,-0.025853,0.001550,-0.001437,-0.610286,0.792178,0.000000,0.000000,0.000000,2.105257,-5.447445,-0.209183,map,1,10.040000,2
1628249895.673477,3.670685,-4.988758,-0.038167,-0.002930,-0.001144,-0.508630,0.860979,0.000000,0.000000,0.000000,2.141984,-6.293235,-0.088184,map,1,10.166667,2
1628249896.685938,4.100604,-5.659957,-0.027710,-0.003392,0.000174,-0.426218,0.904614,0.000000,0.000000,0.000000,2.359768,-7.143710,0.077815,map,1,10.223333,2
1628249897.685947,4.662808,-6.301668,-0.043401,-0.001540,-0.001786,-0.366652,0.930355,0.000000,0.000000,0.000000,2.648436,-7.937553,0.231814,map,1,10.270000,2
1628249898.698462,5.334824,-6.846338,-0.027790,0.001438,-0.000597,-0.359342,0.933205,0.000000,0.000000,0.000000,3.057453,-8.629271,0.223813,map,1,10.366667,2
1628249899.698415,5.947122,-7.411417,-0.031346,0.004683,-0.000712,-0.389252,0.921119,0.000000,0.000000,0.000000,3.406530,-9.243431,0.083812,map,1,10.463333,2
1628249900.698428,6.365904,-7.839275,-0.027871,0.005881,-0.000421,-0.406181,0.913774,0.000000,0.000000,0.000000,3.688271,-9.773996,-0.053189,map,1,10.540000,2
1628249901.698418,6.868985,-8.378260,-0.025133,0.005872,0.000295,-0.422498,0.906345,0.000000,0.000000,0.000000,4.011226,-10.495643,0.025810,map,1,10.583333,2
1628249902.698360,7.510374,-9.141525,-0.057503,-0.000258,-0.008074,-0.440834,0.897552,0.000000,0.000000,0.000000,4.406905,-11.505657,-0.103192,map,1,10.600000,2
1628249903.198383,7.862743,-9.573152,-0.011354,0.006813,0.008806,-0.448859,0.893533,0.000000,0.000000,0.000000,4.406905,-11.505657,-0.103192,map,1,10.600000,2
1628249903.698442,8.227051,-10.037792,-0.128552,0.004973,0.016307,-0.455383,0.890133,0.000000,0.000000,0.000000,4.790101,-12.591355,-0.215194,map,1,10.593333,2
1628249904.198341,8.531800,-10.493912,0.020806,-0.005844,-0.009914,-0.453401,0.891233,0.000000,0.000000,0.000000,4.790101,-12.591355,-0.215194,map,1,10.593333,2
1628249904.710836,8.878543,-10.960540,-0.107837,0.008443,0.000001,-0.444990,0.895496,0.000000,0.000000,0.000000,5.216904,-13.684027,-0.421197,map,1,10.616667,2
