timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.636077,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,0.316716,-0.324667,-0.150599,map,1,10.273333,2
1628249885.648638,0.683465,0.016867,-0.002497,-0.000071,-0.000112,-0.163976,0.986464,0.000000,0.000000,0.000000,0.882586,-0.369925,-0.138599,map,1,10.013333,2
1628249886.661151,1.004087,-0.051969,-0.000969,-0.000666,-0.000323,-0.253090,0.967442,0.000000,0.000000,0.000000,1.142877,-0.609802,-0.086599,map,1,10.043333,2
1628249887.661157,1.506314,-0.307239,-0.005900,-0.001378,-0.000190,-0.393772,0.919207,0.000000,0.000000,0.000000,1.496364,-1.068149,-0.065599,map,1,10.016667,2
1628249888.661172,2.005628,-0.810710,-0.002966,0.000680,0.004468,-0.472400,0.881373,0.000000,0.000000,0.000000,1.788233,-1.647840,0.118401,map,1,9.980000,2
1628249889.673702,2.315760,-1.266051,-0.011012,0.000160,0.002562,-0.494963,0.868910,0.000000,0.000000,0.000000,1.903897,-2.141604,0.112401,map,1,9.966667,2
1628249890.686236,2.597753,-1.696933,-0.014955,-0.000181,0.001548,-0.525720,0.850656,0.000000,0.000000,0.000000,2.035661,-2.691279,0.025401,map,1,9.940000,2
1628249891.686185,2.870112,-2.205394,-0.027767,0.000340,0.000776,-0.558523,0.829489,0.000000,0.000000,0.000000,2.140322,-3.304636,-0.115599,map,1,9.946667,2
1628249892.661261,3.120206,-2.808552,-0.026279,0.001350,-0.000076,-0.587827,0.808986,0.000000,0.000000,0.000000,2.210892,-3.990281,-0.174600,map,1,9.936667,2
1628249893.686198,3.343154,-3.476530,-0.030340,0.002707,-0.000464,-0.620671,0.784066,0.000000,0.000000,0.000000,2.238684,-4.698321,-0.259600,map,1,9.940000,2
1628249894.673767,3.464958,-4.217523,-0.023557,0.001540,-0.001687,-0.605159,0.796101,0.000000,0.000000,0.000000,2.159959,-5.476972,-0.281601,map,1,10.040000,2
1628249895.686220,3.708286,-4.961491,-0.034973,-0.002934,-0.001591,-0.502433,0.864610,0.000000,0.000000,0.000000,2.198985,-6.322659,-0.160602,map,1,10.166667,2
1628249896.686260,4.152400,-5.634958,-0.023122,-0.003350,-0.000189,-0.419381,0.907804,0.000000,0.000000,0.000000,2.419081,-7.172539,0.005397,map,1,10.223333,2
1628249897.686272,4.721060,-6.265285,-0.040960,-0.001807,-0.002204,-0.358917,0.933365,0.000000,0.000000,0.000000,2.709907,-7.965594,0.159396,map,1,10.270000,2
1628249898.686241,5.403950,-6.795741,-0.023194,0.001140,-0.000976,-0.351150,0.936318,0.000000,0.000000,0.000000,3.120803,-8.656197,0.151395,map,1,10.366667,2
1628249899.698797,6.023046,-7.355626,-0.025341,0.004492,-0.001180,-0.380565,0.924742,0.000000,0.000000,0.000000,3.471548,-9.269406,0.011394,map,1,10.463333,2
1628249900.686312,6.447328,-7.768728,-0.021157,0.005745,-0.000775,-0.397131,0.917744,0.000000,0.000000,0.000000,3.754731,-9.799203,-0.125606,map,1,10.540000,2
1628249901.698826,6.968591,-8.297297,-0.018411,0.005855,-0.000197,-0.413212,0.910616,0.000000,0.000000,0.000000,4.079648,-10.519969,-0.046608,map,1,10.583333,2
1628249902.698801,7.625982,-9.049201,-0.048914,-0.000296,-0.008611,-0.431072,0.902277,0.000000,0.000000,0.000000,4.478071,-11.528904,-0.175610,map,1,10.600000,2
1628249903.698871,8.363495,-9.936448,-0.120525,0.004518,0.015711,-0.443947,0.895904,0.000000,0.000000,0.000000,4.864218,-12.613555,-0.287612,map,1,10.593333,2
1628249904.698838,9.035595,-10.830872,-0.093800,0.008416,-0.000593,-0.431673,0.901991,0.000000,0.000000,0.000000,5.293990,-13.705063,-0.493615,map,1,10.616667,2
1628249905.698836,9.803705,-11.736951,-0.066830,0.002710,-0.004081,-0.417640,0.908600,0.000000,0.000000,0.000000,5.700906,-15.006507,-0.569618,map,1,10.680000,2
1628249906.711330,10.798920,-12.853549,-0.073068,-0.003101,-0.009206,-0.396476,0.917994,0.000000,0.000000,0.000000,6.382939,-16.559864,-0.377622,map,1,10.760000,2
1628249907.698931,12.032228,-14.086713,-0.061399,0.003237,-0.002306,-0.369524,0.929213,0.000000,0.000000,0.000000,7.277390,-18.199988,-0.356627,map,1,10.766667,2
1628249908.711328,13.406134,-15.299575,-0.053211,0.000269,-0.002166,-0.354105,0.935203,0.000000,0.000000,0.000000,8.163579,-19.804842,-0.387633,map,1,10.783333,2
1628249909.723879,14.952035,-16.588300,-0.082125,-0.005803,-0.002651,-0.366173,0.930525,0.000000,0.000000,0.000000,9.073281,-21.471626,-0.450640,map,1,10.793333,2
1628249910.723905,16.317777,-17.955541,-0.079937,-0.009349,0.004611,-0.448599,0.893673,0.000000,0.000000,0.000000,9.870750,-23.261506,-0.245647,map,1,10.716667,2
1628249911.711380,17.361757,-19.493252,-0.076976,-0.000566,-0.001084,-0.450779,0.892635,0.000000,0.000000,0.000000,10.520622,-25.202894,-0.230655,map,1,10.680000,2
1628249912.723896,18.751596,-21.034673,-0.093588,0.002838,0.001889,-0.344439,0.938802,0.000000,0.000000,0.000000,11.445999,-26.910965,-0.325664,map,1,10.640000,2
1628249913.711355,20.263110,-22.350212,-0.089286,-0.002148,0.002513,-0.405095,0.914268,0.000000,0.000000,0.000000,12.263584,-28.645770,-0.404673,map,1,10.556667,2
1628249914.723908,21.576534,-23.818024,-0.105382,-0.001442,0.000234,-0.443822,0.896114,0.000000,0.000000,0.000000,12.974227,-30.436563,-0.388682,map,1,10.426667,2
1628249915.723866,22.750099,-25.404897,-0.117409,0.000045,0.000665,-0.485376,0.874305,0.000000,0.000000,0.000000,13.477546,-32.316094,-0.538692,map,1,10.310000,2
1628249916.723932,23.781632,-27.072270,-0.128052,-0.001085,0.000761,-0.509800,0.860292,0.000000,0.000000,0.000000,13.937240,-34.188769,-0.672703,map,1,10.220000,2
1628249917.736372,24.751462,-28.720770,-0.130614,0.002697,0.000340,-0.452418,0.891802,0.000000,0.000000,0.000000,14.504302,-36.020083,-0.669714,map,1,10.140000,2
1628249918.736427,26.009521,-30.210679,-0.141522,0.005876,-0.001857,-0.347021,0.937837,0.000000,0.000000,0.000000,15.473307,-37.735009,-0.815726,map,1,10.130000,2
1628249919.736410,27.642113,-31.496617,-0.154321,0.003770,0.000552,-0.279350,0.960182,0.000000,0.000000,0.000000,16.795766,-39.408427,-0.829740,map,1,10.143333,2
1628249920.723929,29.349377,-32.669382,-0.161514,-0.004043,0.005019,-0.379814,0.925041,0.000000,0.000000,0.000000,17.989468,-41.134401,-1.008754,map,1,10.083333,2
1628249921.724004,30.686860,-34.098969,-0.185288,-0.002136,0.005849,-0.454028,0.890966,0.000000,0.000000,0.000000,18.766827,-42.979353,-1.141768,map,1,10.023333,2
1628249922.736490,31.665442,-35.486245,-0.195497,-0.000434,0.007022,-0.509506,0.860438,0.000000,0.000000,0.000000,19.165292,-44.488142,-1.277779,map,1,9.983333,2
1628249923.749008,32.276651,-36.584582,-0.200670,0.001689,0.006520,-0.542199,0.840223,0.000000,0.000000,0.000000,19.424809,-45.698478,-1.341789,map,1,9.943333,2
