timestamp,x,y,z,frame,pitch,roll,yaw,attitude_source,velocity,attitude_valid
1628249877.999503,0.000000,0.000000,0.000000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249878.999503,-0.028644,-0.022174,-0.003000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249879.999503,-0.028644,0.033261,-0.044000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249880.999503,-0.076383,0.133044,-0.062000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249881.999503,-0.190957,0.133044,0.017000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249882.999503,-0.305532,0.044348,0.052000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249883.999502,-0.181410,0.133044,0.172000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249884.999502,0.143218,0.277176,0.142000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249885.999502,0.467846,0.321524,0.012000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249886.999502,0.821117,0.299350,0.064000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249887.999502,1.384441,0.166306,0.085000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249888.999502,1.976409,-0.099783,0.269000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249889.999502,2.377419,-0.410220,0.263000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249890.999502,2.826169,-0.753918,0.175999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249891.999501,3.294015,-1.164138,0.034999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249892.999501,3.780956,-1.651968,-0.024001,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249893.999501,4.248802,-2.184146,-0.109002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249894.999501,4.678457,-2.838281,-0.131002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249895.999501,5.241781,-3.470242,-0.010003,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249896.999501,5.948324,-3.991332,0.155996,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249897.999501,6.673963,-4.423726,0.309995,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249898.999501,7.428245,-4.700902,0.301994,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249899.999501,8.087048,-4.955903,0.161993,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249900.999500,8.640825,-5.188730,0.024992,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249901.999500,9.347368,-5.543515,0.103991,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249902.999500,10.292608,-6.075692,-0.025011,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249903.999500,11.276039,-6.674391,-0.137013,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249904.999500,12.297662,-7.250915,-0.343016,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249906.000500,10.440194,-11.954387,-0.484611,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249907.000500,11.631668,-13.162061,-0.292615,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249908.000499,13.052537,-14.374982,-0.271621,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249909.000499,14.453102,-15.557905,-0.302626,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249910.000499,15.897733,-16.790288,-0.365633,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249911.000499,17.281451,-18.177716,-0.160640,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249912.000499,18.581359,-19.759347,-0.145648,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249913.000499,20.055367,-21.024705,-0.240657,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249914.000499,21.438221,-22.353505,-0.319666,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249915.000499,22.741155,-23.772770,-0.303675,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249916.000499,23.882086,-25.348918,-0.453686,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249917.000499,24.979817,-26.934231,-0.587696,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249918.000498,26.163086,-28.442590,-0.584707,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249919.000498,27.680296,-29.698781,-0.730719,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249920.000498,29.512871,-30.790060,-0.744733,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249921.000498,31.243925,-31.976384,-0.923747,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249922.000498,32.628510,-33.422434,-1.056761,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249923.000498,33.539183,-34.689672,-1.192772,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249924.000498,34.213548,-35.727696,-1.256782,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249925.000498,34.927659,-37.012129,-1.306793,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249926.000497,35.841789,-38.513870,-1.301807,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249927.000497,36.931316,-39.909794,-1.273822,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249928.000497,38.120201,-40.696550,-1.476833,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249929.000497,39.196330,-41.061256,-1.772842,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249930.000497,40.394717,-41.022672,-1.954849,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249931.000497,41.625935,-40.026380,-1.975851,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249932.000497,42.051460,-39.372526,-2.045850,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249933.000497,42.163348,-39.245875,-2.196850,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249934.000496,42.216917,-39.205106,-2.238850,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249935.000496,42.108052,-39.414429,-2.122850,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249936.000496,42.014739,-39.698863,-2.244851,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249937.000496,42.009987,-39.989014,-2.328853,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249938.000496,42.021651,-40.167866,-2.482854,map,0.000000,0.000000,0.000000,0,0.000000,0
