timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.636572,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,0.283200,-0.366737,-0.131639,map,1,10.273333,2
1628249885.150028,0.512546,0.024686,-0.003429,0.000291,0.000072,-0.121516,0.992589,0.000000,0.000000,0.000000,0.562789,-0.228288,0.010361,map,1,10.023333,2
1628249886.662731,1.003951,-0.052798,-0.000982,-0.000635,-0.000272,-0.253951,0.967217,0.000000,0.000000,0.000000,1.122050,-0.612039,-0.067639,map,1,10.043333,2
1628249887.662803,1.505650,-0.308724,-0.005835,-0.001334,-0.000115,-0.394985,0.918687,0.000000,0.000000,0.000000,1.497051,-1.052958,-0.046639,map,1,10.016667,2
1628249888.662930,2.007143,-0.817954,-0.003871,0.000762,0.004641,-0.473962,0.880533,0.000000,0.000000,0.000000,1.816306,-1.618029,0.137361,map,1,9.980000,2
1628249889.663058,2.311755,-1.270877,-0.012254,0.000172,0.002648,-0.496845,0.867836,0.000000,0.000000,0.000000,1.955450,-2.105697,0.131361,map,1,9.966667,2
1628249890.675690,2.590978,-1.702814,-0.014708,-0.000135,0.001712,-0.527931,0.849285,0.000000,0.000000,0.000000,2.113349,-2.648442,0.044361,map,1,9.940000,2
1628249891.675840,2.861098,-2.209994,-0.027109,0.000424,0.000972,-0.561053,0.827779,0.000000,0.000000,0.000000,2.247220,-3.256092,-0.096640,map,1,9.946667,2
1628249892.675968,3.104985,-2.811026,-0.027794,0.001397,0.000101,-0.590647,0.806929,0.000000,0.000000,0.000000,2.350497,-3.937579,-0.155640,map,1,9.936667,2
1628249893.688636,3.328749,-3.487749,-0.032752,0.002708,-0.000268,-0.623722,0.781641,0.000000,0.000000,0.000000,2.412116,-4.643479,-0.240640,map,1,9.940000,2
1628249894.676175,3.441054,-4.227440,-0.025497,0.001553,-0.001502,-0.608484,0.793563,0.000000,0.000000,0.000000,2.370715,-5.425005,-0.262641,map,1,10.040000,2
1628249895.676351,3.686087,-4.982107,-0.037721,-0.002936,-0.001226,-0.506496,0.862237,0.000000,0.000000,0.000000,2.450137,-6.267858,-0.141642,map,1,10.166667,2
1628249896.688917,4.119336,-5.651162,-0.027151,-0.003409,0.000085,-0.423795,0.905752,0.000000,0.000000,0.000000,2.710623,-7.106241,0.024357,map,1,10.223333,2
1628249897.689086,4.684982,-6.289851,-0.042706,-0.001558,-0.001875,-0.363978,0.931405,0.000000,0.000000,0.000000,3.039039,-7.884481,0.178356,map,1,10.270000,2
1628249898.689207,5.360126,-6.830644,-0.026942,0.001415,-0.000683,-0.356481,0.934301,0.000000,0.000000,0.000000,3.482489,-8.554645,0.170355,map,1,10.366667,2
