timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.636639,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,-0.862189,-0.742050,4.660835,map,0,10.273333,1
1628249880.149112,0.007151,-0.015026,-0.003534,0.000256,-0.000141,-0.000623,1.000000,0.000000,0.000000,0.000000,-0.865763,-0.698301,4.616835,map,0,10.213333,1
1628249882.649070,0.001355,-0.004099,-0.002050,0.000193,-0.000308,-0.000841,1.000000,0.000000,0.000000,0.000000,-1.083063,-0.526339,4.712835,map,0,10.103333,1
1628249884.661472,0.314335,0.026707,0.003235,0.000338,-0.000199,-0.069529,0.997580,0.000000,0.000000,0.000000,-0.583248,-0.602301,4.802835,map,0,10.023333,1
1628249885.661461,0.683519,0.016903,-0.002494,-0.000117,-0.000179,-0.162574,0.986696,0.000000,0.000000,0.000000,-0.294724,-0.757554,4.672835,map,0,10.013333,1
1628249886.648938,1.004389,-0.050987,-0.000916,-0.000744,-0.000467,-0.250347,0.968156,0.000000,0.000000,0.000000,-0.022206,-0.983444,4.724834,map,0,10.043333,1
1628249887.673911,1.508111,-0.303371,-0.005667,-0.001464,-0.000423,-0.389879,0.920865,0.000000,0.000000,0.000000,0.354844,-1.422611,4.745834,map,0,10.016667,1
1628249889.173879,2.187890,-1.041305,-0.013691,0.000377,0.003521,-0.478862,0.877883,0.000000,0.000000,0.000000,0.676728,-1.986189,4.929834,map,1,9.980000,2
1628249891.173849,2.762458,-1.926470,-0.016894,0.000193,0.000973,-0.537178,0.843468,0.000000,0.000000,0.000000,0.978566,-3.015208,4.836834,map,1,9.940000,2
1628249893.173850,3.283610,-3.108486,-0.024967,0.001669,-0.001949,-0.595961,0.803009,0.000000,0.000000,0.000000,1.221714,-4.303226,4.636833,map,1,9.936667,2
1628249894.686290,3.535010,-4.183945,-0.019359,0.001472,-0.002436,-0.594385,0.804176,0.000000,0.000000,0.000000,1.248859,-5.790542,4.529832,map,0,10.040000,1
1628249895.673779,3.798345,-4.921068,-0.029691,-0.003110,-0.002458,-0.489674,0.871897,0.000000,0.000000,0.000000,1.332206,-6.633016,4.650831,map,0,10.166667,1
1628249896.686227,4.262096,-5.581142,-0.016498,-0.003644,-0.001111,-0.404895,0.914355,0.000000,0.000000,0.000000,1.596593,-7.470176,4.816831,map,0,10.223333,1
1628249898.186244,5.185474,-6.441094,-0.024849,-0.000955,-0.003327,-0.324851,0.945759,0.000000,0.000000,0.000000,1.928630,-8.246880,4.970830,map,0,10.270000,1
1628249899.698707,6.190375,-7.236719,-0.013699,0.004113,-0.002137,-0.362587,0.931939,0.000000,0.000000,0.000000,2.757634,-9.508931,4.822827,map,0,10.463333,1
1628249901.711174,7.172882,-8.139793,-0.003680,0.005457,-0.001251,-0.393485,0.919314,0.000000,0.000000,0.000000,3.430514,-10.725864,4.764825,map,0,10.583333,1
1628249903.186153,8.246209,-9.276427,0.015932,0.005908,0.007121,-0.417437,0.908659,0.000000,0.000000,0.000000,3.881328,-11.712504,4.635823,map,0,10.600000,1
1628249904.198588,8.969155,-10.133470,0.052345,-0.006070,-0.012306,-0.419196,0.907792,0.000000,0.000000,0.000000,4.323855,-12.775400,4.523821,map,0,10.593333,1
1628249905.198556,9.747351,-11.003438,-0.028556,0.005238,-0.001972,-0.402586,0.915365,0.000000,0.000000,0.000000,4.810308,-13.842853,4.317819,map,0,10.616667,1
1628249906.198559,10.663281,-11.954399,-0.031648,0.000412,-0.003628,-0.383938,0.923352,0.000000,0.000000,0.000000,5.284951,-15.121153,4.241815,map,0,10.680000,1
1628249907.211039,11.852156,-13.077213,-0.041923,0.002399,0.003842,-0.359481,0.933141,0.000000,0.000000,0.000000,6.047550,-16.636584,4.433811,map,0,10.760000,1
1628249908.223501,13.209581,-14.229108,-0.013924,0.002556,-0.003401,-0.333338,0.942798,0.000000,0.000000,0.000000,7.026827,-18.227515,4.454806,map,0,10.766667,1
1628249909.210991,14.760093,-15.427384,-0.026918,-0.000774,0.001497,-0.326436,0.945218,0.000000,0.000000,0.000000,7.996003,-19.783660,4.423800,map,0,10.783333,1
1628249910.210973,16.321639,-16.622636,-0.003228,-0.005787,0.003841,-0.385714,0.922592,0.000000,0.000000,0.000000,8.991909,-21.400415,4.360793,map,0,10.793333,1
1628249911.223465,17.637115,-18.029753,-0.017107,-0.007513,0.001972,-0.450809,0.892587,0.000000,0.000000,0.000000,9.882196,-23.145986,4.565786,map,0,10.716667,1
1628249912.223431,18.760506,-19.549087,-0.020735,0.003814,-0.001473,-0.351387,0.936221,0.000000,0.000000,0.000000,10.633039,-25.050601,4.580778,map,0,10.680000,1
1628249912.710921,19.621294,-20.225894,-0.025006,0.002096,0.000339,-0.315546,0.948908,0.000000,0.000000,0.000000,11.646765,-26.707763,4.485769,map,0,10.640000,1
1628249913.223451,20.466757,-20.827008,-0.024655,-0.002092,-0.000812,-0.345033,0.938588,0.000000,0.000000,0.000000,11.646765,-26.707763,4.485769,map,0,10.640000,1
1628249914.223467,21.931171,-22.120842,-0.024807,-0.002177,-0.001393,-0.396615,0.917981,0.000000,0.000000,0.000000,12.554250,-28.397280,4.406760,map,0,10.556667,1
1628249915.223376,23.239872,-23.546358,-0.026055,-0.000174,-0.000963,-0.431289,0.902213,0.000000,0.000000,0.000000,13.357878,-30.148317,4.422751,map,0,10.426667,1
1628249915.710880,23.883911,-24.339598,-0.027518,-0.000412,-0.001129,-0.457272,0.889326,0.000000,0.000000,0.000000,13.959124,-31.998850,4.272741,map,0,10.310000,1
1628249916.723346,25.019620,-25.937864,-0.031121,-0.001495,-0.001099,-0.481871,0.876240,0.000000,0.000000,0.000000,14.516445,-33.844824,4.138730,map,0,10.220000,1
1628249917.723334,26.093469,-27.520567,-0.026791,0.002179,-0.001383,-0.423283,0.905994,0.000000,0.000000,0.000000,15.178816,-35.643862,4.141719,map,0,10.140000,1
1628249918.735871,27.445450,-28.925852,-0.030399,0.005222,-0.003416,-0.316273,0.948648,0.000000,0.000000,0.000000,16.236471,-37.305581,3.995707,map,0,10.130000,1
1628249919.223295,28.252250,-29.544198,-0.037994,0.006047,-0.004015,-0.259195,0.965798,0.000000,0.000000,0.000000,16.236471,-37.305581,3.995707,map,0,10.130000,1
1628249919.735781,29.158393,-30.102731,-0.035380,0.002914,-0.001029,-0.247801,0.968806,0.000000,0.000000,0.000000,17.644913,-38.907303,3.981693,map,0,10.143333,1
1628249920.235831,30.097260,-30.594259,-0.032677,-0.002600,0.002975,-0.292576,0.956234,0.000000,0.000000,0.000000,17.644913,-38.907303,3.981693,map,0,10.143333,1
1628249920.748266,30.938714,-31.161378,-0.034821,-0.004855,0.003097,-0.349320,0.936986,0.000000,0.000000,0.000000,18.927534,-40.568265,3.802679,map,0,10.083333,1
1628249921.735750,32.367041,-32.500334,-0.051156,-0.002826,0.003942,-0.424608,0.905364,0.000000,0.000000,0.000000,19.800627,-42.369887,3.669665,map,0,10.023333,1
1628249922.748379,33.434432,-33.820536,-0.055016,-0.001044,0.005144,-0.481098,0.876651,0.000000,0.000000,0.000000,20.277711,-43.855690,3.533654,map,1,9.983333,2
1628249923.748317,34.116202,-34.876532,-0.055617,0.001170,0.004703,-0.514507,0.857473,0.000000,0.000000,0.000000,20.600378,-45.050742,3.469644,map,1,9.943333,2
1628249924.748245,34.740733,-36.008092,-0.082493,-0.000995,-0.002290,-0.530402,0.847743,0.000000,0.000000,0.000000,20.885129,-46.492490,3.419633,map,1,9.923333,2
1628249925.748219,35.452484,-37.436099,-0.093276,0.007769,-0.000087,-0.498471,0.866872,0.000000,0.000000,0.000000,21.293425,-48.202506,3.424619,map,1,9.903333,2
1628249926.735667,36.443526,-38.895075,-0.106631,0.009562,0.000703,-0.383544,0.923473,0.000000,0.000000,0.000000,21.901150,-49.865739,3.452605,map,1,9.943333,2
1628249927.760645,37.665268,-39.971079,-0.122208,0.011231,0.001495,-0.263444,0.964608,0.000000,0.000000,0.000000,22.790661,-50.979831,3.249593,map,0,10.023333,1
1628249928.760672,38.818436,-40.500056,-0.118659,0.011882,-0.002614,-0.081902,0.996566,0.000000,0.000000,0.000000,23.702599,-51.657648,2.953584,map,0,10.066667,1
1628249929.248144,39.383239,-40.565677,-0.125231,0.011249,-0.004314,0.039209,0.999158,0.000000,0.000000,0.000000,23.702599,-51.657648,2.953584,map,0,10.066667,1
1628249929.748112,40.055178,-40.504946,-0.110478,0.011462,-0.002671,0.187069,0.982276,0.000000,0.000000,0.000000,24.854834,-51.989274,2.771577,map,1,9.863333,2
1628249930.260611,40.662605,-40.235461,-0.108722,0.011644,-0.002189,0.354033,0.935158,0.000000,0.000000,0.000000,24.854834,-51.989274,2.771577,map,1,9.863333,2
1628249930.773101,41.195684,-39.902902,-0.104419,0.003838,0.005029,0.467212,0.884123,0.000000,0.000000,0.000000,26.332676,-51.419645,2.750575,map,1,9.683333,2
1628249933.260651,41.718933,-39.133436,-0.110033,-0.004745,0.007087,0.486141,0.873839,0.000000,0.000000,0.000000,27.083974,-50.842105,2.529577,map,1,9.610000,2
1628249935.772995,41.454065,-39.593921,-0.108451,-0.005365,0.000897,0.541579,0.840632,0.000000,0.000000,0.000000,26.803326,-51.227487,2.481575,map,1,9.556667,2
1628249937.272970,41.285084,-40.178181,-0.113113,-0.005075,-0.000888,0.619232,0.785191,0.000000,0.000000,0.000000,26.709621,-51.502132,2.397573,map,1,9.506667,2
1628249939.785434,41.236067,-40.872282,-0.119871,-0.001463,-0.005979,0.689879,0.723899,0.000000,0.000000,0.000000,26.465802,-51.982910,2.078570,map,1,9.573333,2
