timestamp,x,y,z,qx,qy,qz,qw,pos_std_x,pos_std_y,pos_std_z,gps_x,gps_y,gps_z,gps_frame,gps_valid,gps_hdop,gps_quality
1628249877.648515,0.001911,-0.007638,-0.007841,0.000368,-0.000367,-0.000818,1.000000,0.000000,0.000000,0.000000,-0.863920,-0.740487,4.660878,map,0,10.273333,1
1628249880.136140,0.007151,-0.015026,-0.003534,0.000256,-0.000141,-0.000623,1.000000,0.000000,0.000000,0.000000,-0.867495,-0.696738,4.616878,map,0,10.213333,1
1628249882.148808,-0.001397,-0.005935,-0.001599,0.000137,-0.000176,-0.000711,1.000000,0.000000,0.000000,0.000000,-0.939967,-0.520528,4.677878,map,0,10.176667,1
1628249884.161396,0.158366,-0.002794,-0.000131,0.000056,-0.000799,-0.025092,0.999685,0.000000,0.000000,0.000000,-0.932249,-0.526148,4.832878,map,0,10.036667,1
1628249885.161401,0.512617,0.024733,-0.003424,0.000224,-0.000016,-0.119660,0.992815,0.000000,0.000000,0.000000,-0.584982,-0.600732,4.802878,map,0,10.023333,1
1628249886.649006,1.004389,-0.050987,-0.000916,-0.000744,-0.000467,-0.250347,0.968156,0.000000,0.000000,0.000000,-0.023931,-0.981861,4.724878,map,0,10.043333,1
1628249887.661530,1.508111,-0.303371,-0.005667,-0.001464,-0.000423,-0.389879,0.920865,0.000000,0.000000,0.000000,0.353130,-1.421020,4.745878,map,0,10.016667,1
1628249889.161603,2.187890,-1.041305,-0.013691,0.000377,0.003521,-0.478862,0.877883,0.000000,0.000000,0.000000,0.675027,-1.984590,4.929878,map,1,9.980000,2
1628249891.174196,2.762458,-1.926470,-0.016894,0.000193,0.000973,-0.537178,0.843468,0.000000,0.000000,0.000000,0.976889,-3.013601,4.836878,map,1,9.940000,2
1628249893.174352,3.283610,-3.108486,-0.024967,0.001669,-0.001949,-0.595961,0.803009,0.000000,0.000000,0.000000,1.220069,-4.301614,4.636877,map,1,9.936667,2
1628249894.686877,3.535010,-4.183945,-0.019359,0.001472,-0.002436,-0.594385,0.804176,0.000000,0.000000,0.000000,1.247249,-5.788929,4.529876,map,0,10.040000,1
1628249895.674431,3.798345,-4.921068,-0.029691,-0.003110,-0.002458,-0.489674,0.871897,0.000000,0.000000,0.000000,1.330616,-6.631401,4.650875,map,0,10.166667,1
1628249896.687005,4.262096,-5.581142,-0.016498,-0.003644,-0.001111,-0.404895,0.914355,0.000000,0.000000,0.000000,1.595023,-7.468555,4.816874,map,0,10.223333,1
1628249898.187062,5.185474,-6.441094,-0.024849,-0.000955,-0.003327,-0.324851,0.945759,0.000000,0.000000,0.000000,1.927079,-8.245250,4.970873,map,0,10.270000,1
1628249899.687138,6.190375,-7.236719,-0.013699,0.004113,-0.002137,-0.362587,0.931939,0.000000,0.000000,0.000000,2.756113,-9.507282,4.822871,map,0,10.463333,1
1628249901.699730,7.172882,-8.139793,-0.003680,0.005457,-0.001251,-0.393485,0.919314,0.000000,0.000000,0.000000,3.429022,-10.724199,4.764869,map,0,10.583333,1
1628249903.199801,8.246209,-9.276427,0.015932,0.005908,0.007121,-0.417437,0.908659,0.000000,0.000000,0.000000,3.879860,-11.710827,4.635867,map,0,10.600000,1
1628249904.199882,8.969155,-10.133470,0.052345,-0.006070,-0.012306,-0.419196,0.907792,0.000000,0.000000,0.000000,4.322412,-12.773713,4.523865,map,0,10.593333,1
1628249905.199898,9.747351,-11.003438,-0.028556,0.005238,-0.001972,-0.402586,0.915365,0.000000,0.000000,0.000000,4.808891,-13.841155,4.317862,map,0,10.616667,1
1628249906.199993,10.663281,-11.954399,-0.031648,0.000412,-0.003628,-0.383938,0.923352,0.000000,0.000000,0.000000,5.283565,-15.119443,4.241859,map,0,10.680000,1
