timestamp,x,y,z,frame,pitch,roll,yaw,attitude_source,velocity,attitude_valid
1628249877.999503,0.000000,0.000000,0.000000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249878.999503,-0.028644,-0.022174,-0.003000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249879.999503,-0.028644,0.033261,-0.044000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249880.999503,-0.076383,0.133044,-0.062000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249881.999503,-0.190957,0.133044,0.017000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249882.999503,-0.305532,0.044348,0.052000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249883.999502,-0.181410,0.133044,0.172000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249884.999502,0.143218,0.277176,0.142000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249885.999502,0.467846,0.321524,0.012000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249886.999502,0.821117,0.299350,0.064000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249887.999502,1.384441,0.166306,0.085000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249888.999502,1.976409,-0.099783,0.269000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249889.999502,2.377419,-0.410220,0.263000,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249890.999502,2.826169,-0.753918,0.175999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249891.999501,3.294015,-1.164138,0.034999,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249892.999501,3.780956,-1.651968,-0.024001,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249893.999501,4.248802,-2.184146,-0.109002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249894.999501,4.678457,-2.838281,-0.131002,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249895.999501,5.241781,-3.470242,-0.010003,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249896.999501,5.948324,-3.991332,0.155996,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249897.999501,6.673963,-4.423726,0.309995,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249898.999501,7.428245,-4.700902,0.301994,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249899.999501,8.087048,-4.955903,0.161993,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249900.999500,8.640825,-5.188730,0.024992,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249901.999500,9.347368,-5.543515,0.103991,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249902.999500,10.292608,-6.075692,-0.025011,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249903.999500,11.276039,-6.674391,-0.137013,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249904.999500,12.297662,-7.250915,-0.343016,enu,0.000000,0.000000,0.000000,0,0.000000,0
1628249906.000500,10.440228,-11.955096,-0.484759,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249907.000500,11.631650,-13.162822,-0.292764,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249908.000499,13.052467,-14.375803,-0.271769,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249909.000499,14.452982,-15.558786,-0.302775,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249910.000499,15.897559,-16.791231,-0.365781,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249911.000499,17.281218,-18.178717,-0.160789,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249912.000499,18.581059,-19.760404,-0.145797,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249913.000499,20.055013,-21.025825,-0.240805,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249914.000499,21.437810,-22.354684,-0.319814,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249915.000499,22.740684,-23.774005,-0.303824,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249916.000499,23.881547,-25.350202,-0.453834,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249917.000499,24.979210,-26.935561,-0.587845,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249918.000498,26.162415,-28.443971,-0.584856,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249919.000498,27.679571,-29.700227,-0.730868,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249920.000498,29.512100,-30.791584,-0.744881,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249921.000498,31.243103,-31.977982,-0.923895,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249922.000498,32.627626,-33.424091,-1.056910,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249923.000498,33.538245,-34.691368,-1.192921,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249924.000498,34.212566,-35.729421,-1.256930,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249925.000498,34.926622,-37.013884,-1.306941,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249926.000497,35.840688,-38.515664,-1.301955,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249927.000497,36.930155,-39.911635,-1.273970,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249928.000497,38.119006,-40.698442,-1.476982,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249929.000497,39.195120,-41.063194,-1.772991,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249930.000497,40.393509,-41.024661,-1.954998,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249931.000497,41.624769,-40.028421,-1.976000,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249932.000497,42.050322,-39.374586,-2.045998,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249933.000497,42.162216,-39.247939,-2.196998,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249934.000496,42.215786,-39.207173,-2.238998,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249935.000496,42.106913,-39.416491,-2.122999,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249936.000496,42.013587,-39.700921,-2.245000,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249937.000496,42.008823,-39.991072,-2.329002,map,0.000000,0.000000,0.000000,0,0.000000,0
1628249938.000496,42.020479,-40.169925,-2.483003,map,0.000000,0.000000,0.000000,0,0.000000,0
